,timestep,Node,flow
1189,1,node_4252,6205
1190,1,node_4255,10065
1191,1,node_4257,1560
1192,1,node_4261,701
1193,1,node_4262,1648
1194,1,node_4265,542
1195,1,node_4266,766
1196,1,node_4270,8183
1197,1,node_4272,2023
1198,1,node_4274,956
1199,1,node_4280,5605
1200,1,node_4282,21388
1201,1,node_4291,3924
1202,1,node_4296,8903
1203,1,node_4303,2352
1204,1,node_4306,11506
1205,1,node_4311,4402
1206,1,node_4313,9182
1207,1,node_4317,1546
1208,1,node_4321,1196
1209,1,node_4325,4392
1210,1,node_4336,2254
1211,1,node_4339,6414
1212,1,node_4342,3318
1213,1,node_4343,19186
1214,1,node_4349,1541
1215,1,node_4352,2178
1216,1,node_4356,6334
1217,1,node_4364,4339
1218,1,node_4371,3218
1219,1,node_4373,538
1220,1,node_4376,3540
1221,1,node_4377,22407
1222,1,node_4383,1419
1223,1,node_4386,15915
1224,1,node_4392,616
1225,1,node_4395,61
1226,1,node_4397,1170
1227,1,node_4399,13011
1228,1,node_4401,15271
1229,1,node_4408,10502
1230,1,node_4414,1549
1231,1,node_4417,801
1232,1,node_4421,974
1233,1,node_4422,840
1234,1,node_4424,26667
1235,1,node_4425,3235
1236,1,node_4430,32377
1237,1,node_4434,32721
1238,1,node_4435,0
1239,1,node_4437,23803
1240,1,node_4439,58069
1241,1,node_4441,2442
1242,1,node_4444,8002
1243,1,node_4445,666
1244,1,node_4446,16
1245,1,node_4448,7234
1246,1,node_4449,17758
1247,1,node_4451,5132
1248,1,node_4452,2559
1249,1,node_4455,27150
1250,1,node_4457,18694
1251,1,node_4458,4383
1252,1,node_4459,13628
1253,1,node_4462,569
1254,1,node_4465,21268
1255,1,node_4467,464
1256,1,node_4469,2324
1257,1,node_4476,10213
1258,1,node_4479,4514
1259,1,node_4481,1952
1260,1,node_4483,2704
1261,1,node_4484,2043
1262,1,node_4489,6873
1263,1,node_4492,6020
1264,1,node_4495,2778
1265,1,node_4503,4833
1266,1,node_4505,5528
1267,1,node_4511,115
1268,1,node_4513,86
1269,1,node_4515,35
1270,1,node_4517,9
1271,1,node_4541,23541
1272,1,node_4542,396
1273,1,node_4543,359
1274,1,node_4544,7513
1275,1,node_4547,22353
1276,1,node_4549,1203
1277,1,node_4554,373
1278,1,node_4567,38295
1279,1,node_4572,2199
1280,1,node_4575,42232
1281,1,node_4577,14918
1282,1,node_4583,686
1283,1,node_4586,632
1284,1,node_4589,28937
1285,1,node_4591,0
1286,1,node_4593,21925
1287,1,node_4601,3331
1288,1,node_4604,4
1289,1,node_4608,13
1290,1,node_4611,6344
1291,1,node_4613,10418
1292,1,node_4618,10612
1293,1,node_4625,7100
1294,1,node_4628,10496
1295,1,node_4630,17647
1296,1,node_4631,2571
1297,1,node_4637,26862
1298,1,node_4639,1008
1299,1,node_4642,3132
1300,1,node_4643,47
1301,1,node_4644,9306
1302,1,node_4660,16742
1303,1,node_4665,3995
1304,1,node_4667,5896
1305,1,node_4675,6760
1306,1,node_4679,14
1307,1,node_4680,27466
1308,1,node_4686,27189
1309,1,node_4700,30908
1310,1,node_4713,9189
1311,1,node_4716,17106
1312,1,node_4721,15021
1313,1,node_4727,2051
1314,1,node_4738,11676
1315,1,node_4742,30657
1316,1,node_4745,54775
1317,1,node_4761,35804
1318,1,node_4766,11617
1319,1,node_4771,790
1320,1,node_4776,10422
1321,1,node_4778,7428
1322,1,node_4780,12877
1323,1,node_4781,10698
1324,1,node_4788,291
1325,1,node_4792,630
1326,1,node_4797,13916
1327,1,node_4799,9101
1328,1,node_4800,13
1329,1,node_4801,7364
1330,1,node_4804,62
1331,1,node_4806,48741
1332,1,node_4817,43598
1333,1,node_4822,15291
1334,1,node_4834,6640
1335,1,node_4838,6120
1336,1,node_4840,5712
1337,1,node_4847,20100
1338,1,node_4853,5803
1339,1,node_4858,9819
1340,1,node_4860,33666
1341,1,node_4862,13222
1342,1,node_4864,16221
1343,1,node_4868,7567
1344,1,node_4870,4782
1345,1,node_4872,15311
1346,1,node_4874,17708
1347,1,node_4876,46074
1348,1,node_4877,70063
1349,1,node_4878,24261
1350,1,node_4879,21190
1351,1,node_4881,14449
1352,1,node_4883,11519
1353,1,node_4886,11477
1354,1,node_4892,7315
1355,1,node_4895,10205
1356,1,node_4897,2107
1357,1,node_4899,5883
1358,1,node_4900,6697
1359,1,node_4901,5301
1360,1,node_4904,8633
1361,1,node_4905,4875
1362,1,node_4908,20673
1363,1,node_4910,1400
1364,1,node_4912,5679
1365,1,node_4914,7330
1366,1,node_4916,4834
1367,1,node_4918,3934
1368,1,node_4920,320
1369,1,node_4922,1962
1370,1,node_4924,8728
1371,1,node_4925,24211
1372,1,node_4927,36658
1373,1,node_4929,154
1374,1,node_4930,5470
1375,1,node_4932,599
1376,1,node_4934,3287
1377,1,node_4935,2744
1378,1,node_4941,2446
1379,1,node_4943,21134
1380,1,node_4945,24095
1381,1,node_4947,18929
1382,1,node_4949,34840
1383,1,node_4951,15626
1384,1,node_4952,365
1385,1,node_4953,9138
1386,1,node_4958,104
1387,1,node_4960,16858
1388,1,node_4961,6316
1389,1,node_4964,19849
1390,1,node_4966,28626
1391,1,node_4972,1590
1392,1,node_4974,2295
1393,1,node_4976,7501
1394,1,node_4978,169
1395,1,node_4980,2394
1396,1,node_4982,459
1397,1,node_4984,1070
1398,1,node_4986,737
1399,1,node_4988,1046
1400,1,node_4990,5826
1401,1,node_4992,7432
1402,1,node_4993,10563
1403,1,node_4995,5301
1404,1,node_4996,14896
1405,1,node_4998,6085
1406,1,node_4999,6563
1407,1,node_5002,6763
1408,1,node_5004,1676
1409,1,node_5005,3085
1410,1,node_5007,1683
1411,1,node_5009,3497
1412,1,node_5011,10235
1413,1,node_5013,4954
1414,1,node_5015,3831
1415,1,node_5016,3508
1416,1,node_5019,13843
1417,1,node_5021,3042
1418,1,node_5023,12098
1419,1,node_5025,26394
1420,1,node_5026,2045
1421,1,node_5027,29271
1422,1,node_5029,2220
1423,1,node_5032,15462
1424,1,node_5039,20067
1425,1,node_5042,172
1426,1,node_5044,823
1427,1,node_5047,43
1428,1,node_5049,63
1429,1,node_5052,16055
1430,1,node_5054,57
1431,1,node_5055,555
1432,1,node_5058,15681
1433,1,node_5067,13742
1434,1,node_5069,41248
1435,1,node_5070,57
1436,1,node_5071,1607
1437,1,node_5072,5181
1438,1,node_5074,52930
1439,1,node_5076,19173
1440,1,node_5081,8715
1441,1,node_5084,9612
1442,1,node_5085,2123
1443,1,node_5094,18199
1444,1,node_5100,69164
1445,1,node_5113,968
1446,1,node_5119,42081
1447,1,node_5124,48726
1448,1,node_5126,37551
1449,1,node_5129,2405
1450,1,node_5130,7347
1451,1,node_5135,14107
1452,1,node_5137,15859
1453,1,node_5138,699
1454,1,node_5140,24531
1455,1,node_5141,9993
1456,1,node_5142,6341
1457,1,node_5151,50573
1458,1,node_5153,8276
1459,1,node_5156,2447
1460,1,node_5162,6697
1461,1,node_5164,1524
1462,1,node_5166,31312
1463,1,node_5169,1951
1464,1,node_5174,1039
1465,1,node_5178,30873
1466,1,node_5179,1863
1467,1,node_5182,2162
1468,1,node_5183,163
1469,1,node_5186,13799
1470,1,node_5187,12539
1471,1,node_5188,7472
1472,1,node_5190,9501
1473,1,node_5192,51751
1474,1,node_5193,23021
1475,1,node_5197,11514
1476,1,node_5199,459
1477,1,node_5203,57789
1478,1,node_5204,3537
1479,1,node_5206,842
1480,1,node_5208,3763
1481,1,node_5215,7041
1482,1,node_5219,1100
1483,1,node_5221,2743
1484,1,node_5223,240
1485,1,node_5225,10970
1486,1,node_5227,12428
1487,1,node_5229,12627
1488,1,node_5230,4085
1489,1,node_5232,8314
1490,1,node_5238,8833
1491,1,node_5239,3814
1492,1,node_5252,3885
1493,1,node_5257,11522
1494,1,node_5260,7146
1495,1,node_5261,16106
1496,1,node_5262,18199
1497,1,node_5263,5826
1498,1,node_5267,3954
1499,1,node_5271,9247
1500,1,node_5272,9544
1501,1,node_5273,9547
1502,1,node_5275,5675
1503,1,node_5276,14406
1504,1,node_5280,7509
1505,1,node_5283,11200
1506,1,node_5284,22881
1507,1,node_5289,603
1508,1,node_5291,1098
1509,1,node_5292,747
1510,1,node_5295,225
1511,1,node_5299,5609
1512,1,node_5302,7111
1513,1,node_5306,8927
1514,1,node_5308,37070
1515,1,node_5315,4920
1516,1,node_5319,11080
1517,1,node_5322,4423
1518,1,node_5324,212
1519,1,node_5329,4763
1520,1,node_5333,6581
1521,1,node_5336,6255
1522,1,node_5337,25784
1523,1,node_5339,35452
1524,1,node_5343,45520
1525,1,node_5345,40770
1526,1,node_5351,11133
1527,1,node_5352,2398
1528,1,node_5359,43472
1529,1,node_5360,25308
1530,1,node_5361,42749
1531,1,node_5365,8727
1532,1,node_5367,6529
1533,1,node_5369,0
1534,1,node_5373,24761
1535,1,node_5379,36948
1536,1,node_5380,27989
1537,1,node_5386,151
1538,1,node_5388,9458
1539,1,node_5390,8305
1540,1,node_5391,20564
1541,1,node_5395,17611
1542,1,node_5400,6342
1543,1,node_5403,4903
1544,1,node_5405,1718
1545,1,node_5407,1247
1546,1,node_5413,17297
1547,1,node_5416,160
1548,1,node_5419,365
1549,1,node_5422,1822
1550,1,node_5424,836
1551,1,node_5427,8940
1552,1,node_5429,23782
1553,1,node_5432,1671
1554,1,node_5434,4941
1555,1,node_5438,8272
1556,1,node_5440,14979
1557,1,node_5442,1617
1558,1,node_5457,9773
1559,1,node_5462,1549
1560,1,node_5464,2148
1561,1,node_5468,10048
1562,1,node_5472,10748
1563,1,node_5474,11074
1564,1,node_5477,2784
1565,1,node_5486,18082
1566,1,node_5490,23525
1567,1,node_5493,18200
1568,1,node_5498,2514
1569,1,node_5499,13170
1570,1,node_5503,9967
1571,1,node_5506,2189
1572,1,node_5511,6611
1573,1,node_5514,4625
1574,1,node_5515,1890
1575,1,node_5519,4279
1576,1,node_5521,921
1577,1,node_5526,2028
1578,1,node_5533,21002
1579,1,node_5538,15976
1580,1,node_5541,1314
1581,1,node_5546,7336
1582,1,node_5548,25576
1583,1,node_5552,28405
1584,1,node_11,40000000
1585,1,node_12,68500000
1586,1,node_5559,7903
1587,1,node_5568,175571
1588,1,node_5579,23083
1589,1,node_5583,88170
1590,1,node_5591,33189
1591,1,node_5595,97338
1592,1,node_5597,107496
1593,1,node_5599,54216
1594,1,node_5601,141578
1595,1,node_5608,306337
1596,1,node_5610,3938
1597,1,node_5613,187927
1598,1,node_5616,393519
1599,1,node_5619,69702
1600,1,node_5621,58622
1601,1,node_5623,96981
1602,1,node_5625,255920
1603,1,node_5634,256464
1604,1,node_5636,266442
1605,1,node_5641,241120
1606,1,node_5642,93870
1607,1,node_5644,240535
1608,1,node_5645,184002
1609,1,node_5647,118765
1610,1,node_5650,118832
1611,1,node_5654,117828
1612,1,node_5660,81441
1613,1,node_5662,2732
1614,1,node_5664,37933
1615,1,node_5669,151407
1616,1,node_5670,130652
1617,1,node_5672,239067
1618,1,node_5674,116
1619,1,node_5678,9846
1620,1,node_5682,8211
1621,1,node_5693,48733
1622,1,node_5694,211175
1623,1,node_5699,3601
1624,1,node_5702,398201
1625,1,node_5703,466781
1626,1,node_5708,8925
1627,1,node_5710,491858
1628,1,node_5714,255948
1629,1,node_5715,186923
1630,1,node_5716,5841
1631,1,node_5718,15215
1632,1,node_5721,131405
1633,1,node_5723,67261
1634,1,node_5735,36273
1635,1,node_5737,55015
1636,1,node_5747,49861
1637,1,node_5752,102382
1638,1,node_5753,217
1639,1,node_5755,81166
1640,1,node_5760,14767
1641,1,node_5764,6888
1642,1,node_5765,15294
1643,1,node_5768,11345
1644,1,node_5773,5243
1645,1,node_5774,12994
1646,1,node_5777,5664
1647,1,node_5778,2262
1648,1,node_5780,3426
1649,1,node_5793,240710
1650,1,node_5795,264481
1651,1,node_5796,7116
1652,1,node_5806,62351
1653,1,node_5813,692389
1654,1,node_5819,288909
1655,1,node_5821,191056
1656,1,node_5824,31768
1657,1,node_5827,3255
1658,1,node_5840,61098
1659,1,node_5841,657740
1660,1,node_5848,123805
1661,1,node_5850,93064
1662,1,node_5860,13255
1663,1,node_5862,92367
1664,1,node_5863,2439
1665,1,node_5867,12443
1666,1,node_5871,350
1667,1,node_5873,12358
1668,1,node_5875,671449
1669,1,node_5877,18889
1670,1,node_5879,610723
1671,1,node_5881,11443
1672,1,node_5885,6321
1673,1,node_5889,6064
1674,1,node_5890,7390
1675,1,node_5898,6658
1676,1,node_5904,22745
1677,1,node_5905,46397
1678,1,node_5910,53786
1679,1,node_5912,44138
1680,1,node_5916,68603
1681,1,node_5918,147785
1682,1,node_5925,842837
1683,1,node_5928,583
1684,1,node_5929,10462
1685,1,node_5933,247066
1686,1,node_5934,129849
1687,1,node_5937,18426
1688,1,node_5939,142695
1689,1,node_5962,29314
1690,1,node_5976,22229
1691,1,node_5978,16000
1692,1,node_5985,9730
1693,1,node_5987,2906
1694,1,node_5988,6708
1695,1,node_5991,67757
1696,1,node_5993,118742
1697,1,node_6001,72796
1698,1,node_6006,441779
1699,1,node_6007,301713
1700,1,node_6009,385793
1701,1,node_6012,110443
1702,1,node_6014,56
1703,1,node_6015,99013
1704,1,node_6026,3626
1705,1,node_6029,144
1706,1,node_6036,71179
1707,1,node_6040,6610
1708,1,node_6042,5987
1709,1,node_6044,18391
1710,1,node_6046,4335
1711,1,node_6061,16162
1712,1,node_6073,13915
1713,1,node_6080,16440
1714,1,node_6081,19906
1715,1,node_6087,95945
1716,1,node_6097,22605
1717,1,node_6098,17039
1718,1,node_6103,5563
1719,1,node_6106,5884
1720,1,node_6113,7840
1721,1,node_6114,34065
1722,1,node_6119,23264
1723,1,node_6121,19912
1724,1,node_6124,32758
1725,1,node_6133,41784
1726,1,node_6134,12392
1727,1,node_6136,27450
1728,1,node_6139,75211
1729,1,node_6141,1009
1730,1,node_6143,63312
1731,1,node_6147,24807
1732,1,node_6150,33440
1733,1,node_6154,52200
1734,1,node_6162,3608
1735,1,node_6164,12433
1736,1,node_6165,4770
1737,1,node_6167,3785
1738,1,node_6169,8461
1739,1,node_6170,3987
1740,1,node_6175,7031
1741,1,node_6176,8624
1742,1,node_6181,7232
1743,1,node_6184,2966
1744,1,node_6185,3354
1745,1,node_6186,12191
1746,1,node_6192,40326
1747,1,node_6193,121438
1748,1,node_6196,21958
1749,1,node_6203,19525
1750,1,node_6208,51490
1751,1,node_6211,2029
1752,1,node_6215,145216
1753,1,node_6216,192580
1754,1,node_6217,9319
1755,1,node_6218,114727
1756,1,node_6228,129783
1757,1,node_6230,598510
1758,1,node_6232,77874
1759,1,node_6235,433297
1760,1,node_6237,79762
1761,1,node_6239,355277
1762,1,node_6240,339259
1763,1,node_6243,5574
1764,1,node_6245,0
1765,1,node_6253,2263
1766,1,node_6255,44642
1767,1,node_6258,88496
1768,1,node_6259,12030
1769,1,node_6263,216087
1770,1,node_6268,19071
1771,1,node_6269,44578
1772,1,node_6273,185195
1773,1,node_6274,73552
1774,1,node_6275,107016
1775,1,node_6284,34831
1776,1,node_6287,320065
1777,1,node_6288,1036
1778,1,node_6291,244276
1779,1,node_6293,1015
1780,1,node_6295,7204
1781,1,node_6296,14461
1782,1,node_6301,9077
1783,1,node_6304,6405
1784,1,node_6311,135897
1785,1,node_6316,552156
1786,1,node_6318,9957
1787,1,node_6319,36861
1788,1,node_6322,182484
1789,1,node_6323,2465
1790,1,node_6326,19301
1791,1,node_6327,528
1792,1,node_6330,2302
1793,1,node_6331,198794
1794,1,node_6333,4229
1795,1,node_6336,10864
1796,1,node_6338,669
1797,1,node_6340,528
1798,1,node_6341,9348
1799,1,node_6344,5721
1800,1,node_6346,2889
1801,1,node_6348,213194
1802,1,node_6350,39924
1803,1,node_6352,55252
1804,1,node_6357,153672
1805,1,node_6358,357137
1806,1,node_6364,76554
1807,1,node_6365,745016
1808,1,node_6368,354133
1809,1,node_6370,212416
1810,1,node_6371,149885
1811,1,node_6377,280724
1812,1,node_6378,272818
1813,1,node_6382,134590
1814,1,node_6383,358694
1815,1,node_6384,396476
1816,1,node_6386,253830
1817,1,node_6388,207432
1818,1,node_6390,508594
1819,1,node_6393,374
1820,1,node_6399,14413
1821,1,node_6401,51188
1822,1,node_6406,9506
1823,1,node_6407,56901
1824,1,node_6411,9398
1825,1,node_6412,234086
1826,1,node_6413,1573
1827,1,node_6415,277058
1828,1,node_6417,160292
1829,1,node_6420,107011
1830,1,node_6421,28220
1831,1,node_6423,8863
1832,1,node_6424,342954
1833,1,node_6425,25596
1834,1,node_6426,254204
1835,1,node_6428,52688
1836,1,node_6430,114843
1837,1,node_6431,186498
1838,1,node_6434,435318
1839,1,node_6437,313
1840,1,node_6457,16265
1841,1,node_6459,86940
1842,1,node_6464,874900
1843,1,node_6466,0
1844,1,node_6472,102816
1845,1,node_6476,2906
1846,1,node_6478,471914
1847,1,node_6484,1316
1848,1,node_6485,23100
1849,1,node_6494,182651
1850,1,node_6496,74163
1851,1,node_6498,11088
1852,1,node_6500,98027
1853,1,node_6502,16188
1854,1,node_6505,44387
1855,1,node_6508,86973
1856,1,node_6509,52422
1857,1,node_6511,31885
1858,1,node_6512,22016
1859,1,node_6514,104347
1860,1,node_6515,27711
1861,1,node_6517,14559
1862,1,node_6520,158391
1863,1,node_6521,88587
1864,1,node_6523,97205
1865,1,node_6524,57170
1866,1,node_6526,62185
1867,1,node_6527,95911
1868,1,node_6529,81974
1869,1,node_6530,155430
1870,1,node_6532,177050
1871,1,node_6534,85341
1872,1,node_6536,101711
1873,1,node_6538,142684
1874,1,node_6540,102401
1875,1,node_6544,74094
1876,1,node_6546,120929
1877,1,node_6548,141198
1878,1,node_6550,16078
1879,1,node_6553,30175
1880,1,node_6554,88622
1881,1,node_6556,99116
1882,1,node_6558,106299
1883,1,node_6559,67173
1884,1,node_6561,131022
1885,1,node_6562,30300
1886,1,node_6564,0
1887,1,node_6565,1867
1888,1,node_6566,70951
1889,1,node_6567,94191
1890,1,node_6568,94794
1891,1,node_6575,189750
1892,1,node_6579,7833
1893,1,node_6583,1543
1894,1,node_6586,398064
1895,1,node_6587,214360
1896,1,node_6589,118722
1897,1,node_6592,168767
1898,1,node_6597,7499
1899,1,node_6599,66440
1900,1,node_6601,34527
1901,1,node_6602,1066
1902,1,node_6604,68772
1903,1,node_6605,12312
1904,1,node_6606,5566
1905,1,node_6608,13396
1906,1,node_6610,9337
1907,1,node_6612,13095
1908,1,node_6615,7021
1909,1,node_6616,20267
1910,1,node_6618,14077
1911,1,node_6628,2474089
1912,1,node_6629,8349
1913,1,node_6631,6451
1914,1,node_6634,5065
1915,1,node_6636,7817
1916,1,node_6637,5838
1917,1,node_6638,8324
1918,1,node_6641,11806
1919,1,node_6643,2144
1920,1,node_6658,47453
1921,1,node_6671,247054
1922,1,node_6672,155903
1923,1,node_6677,98246
1924,1,node_6679,12908
1925,1,node_6680,31219
1926,1,node_6683,3203
1927,1,node_6684,19237
1928,1,node_6685,7894
1929,1,node_6687,8873
1930,1,node_6689,153542
1931,1,node_6690,8235
1932,1,node_6691,278128
1933,1,node_6692,22302
1934,1,node_6694,17744
1935,1,node_6696,29981
1936,1,node_6697,4687
1937,1,node_6698,6382
1938,1,node_6699,3216
1939,1,node_6701,46938
1940,1,node_6704,15059
1941,1,node_6708,26109
1942,1,node_6714,102996
1943,1,node_6722,26907
1944,1,node_6729,96036
1945,1,node_6731,4981
1946,1,node_6733,5193
1947,1,node_6734,1540
1948,1,node_6746,55509
1949,1,node_6754,31275
1950,1,node_6755,29306
1951,1,node_6758,6056
1952,1,node_6761,13179
1953,1,node_6763,65881
1954,1,node_6764,244
1955,1,node_6766,204904
1956,1,node_6773,484189
1957,1,node_6777,330382
1958,1,node_6778,42232
1959,1,node_6780,5212
1960,1,node_6784,39264
1961,1,node_6785,6890
1962,1,node_6790,25104
1963,1,node_6796,272329
1964,1,node_6802,8253
1965,1,node_6803,9739
1966,1,node_6804,21616
1967,1,node_6805,9321
1968,1,node_6806,1964
1969,1,node_6812,220575
1970,1,node_6813,584013
1971,1,node_6814,9288
1972,1,node_6815,13908
1973,1,node_6817,9462
1974,1,node_6820,18317
1975,1,node_6821,9128
1976,1,node_6826,5111
1977,1,node_6832,3695
1978,1,node_6834,5687
1979,1,node_6836,1451
1980,1,node_6840,34952
1981,1,node_6842,5017
1982,1,node_6845,8541
1983,1,node_6846,5739
1984,1,node_6847,3688
1985,1,node_6850,7974
1986,1,node_6851,15878
1987,1,node_6854,28287
1988,1,node_6856,6
1989,1,node_6857,178536
1990,1,node_6859,185041
1991,1,node_6861,75342
1992,1,node_6863,39884
1993,1,node_6865,31902
1994,1,node_6866,33807
1995,1,node_6867,126800
1996,1,node_6868,11073
1997,1,node_6869,440
1998,1,node_6870,275487
1999,1,node_6872,3200
2000,1,node_6873,31323
2001,1,node_6876,36568
2002,1,node_6883,58071
2003,1,node_6886,57294
2004,1,node_6890,239383
2005,1,node_6894,276295
2006,1,node_6902,8149
2007,1,node_6903,9091
2008,1,node_6904,505
2009,1,node_6906,56725
2010,1,node_6909,64308
2011,1,node_6913,144844
2012,1,node_6915,142102
2013,1,node_6917,3828
2014,1,node_6920,372107
2015,1,node_6921,256270
2016,1,node_6924,310530
2017,1,node_6927,136736
2018,1,node_6933,4015
2019,1,node_6934,111253
2020,1,node_6935,546600
2021,1,node_19,62700000
2022,1,node_576,9321
2023,1,node_2696,7385
2024,1,node_6946,22581
2025,1,node_6953,9374
2026,1,node_6955,4025
2027,1,node_6957,4808
2028,1,node_6968,7101
2029,1,node_6971,641
2030,1,node_6972,2348
2031,1,node_6976,4144
2032,1,node_6979,456
2033,1,node_6998,1471
2034,1,node_7001,14395
2035,1,node_7003,3251
2036,1,node_7006,8121
2037,1,node_7017,1681
2038,1,node_7021,6267
2039,1,node_7023,2882
2040,1,node_7047,9724
2041,1,node_7054,2975
2042,1,node_7057,2383
2043,1,node_7067,8990
2044,1,node_7076,7052
2045,1,node_7078,20951
2046,1,node_7080,3830
2047,1,node_7082,8033
2048,1,node_7084,7588
2049,1,node_7094,43
2050,1,node_7095,6097
2051,1,node_7097,12375
2052,1,node_7104,18226
2053,1,node_7107,17098
2054,1,node_7110,2148
2055,1,node_7112,6366
2056,1,node_7114,4912
2057,1,node_7120,11744
2058,1,node_7122,9322
2059,1,node_7127,18443
2060,1,node_7129,11332
2061,1,node_7130,4
2062,1,node_7131,569
2063,1,node_7132,527
2064,1,node_7138,15897
2065,1,node_7143,863
2066,1,node_7146,2394
2067,1,node_7148,11231
2068,1,node_7150,8873
2069,1,node_7152,4484
2070,1,node_7153,5961
2071,1,node_7155,11390
2072,1,node_7157,1166
2073,1,node_7160,5310
2074,1,node_7165,195
2075,1,node_7167,45970
2076,1,node_7169,31976
2077,1,node_7171,7172
2078,1,node_7173,14409
2079,1,node_7174,10194
2080,1,node_7175,7653
